symbol element   z   a       mass coherent_scattering_length_real coherent_scattering_length_imag incoherent_scattering_length_real incoherent_scattering_length_imag coherent_cross_section incoherent_cross_section total_cross_section
Os186  Os       76 186 185.953838                       11.600000                        0.000000                          0.000000                          0.000000              17.000000                 0.000000           17.000000
Os187  Os       76 187 186.955748                       10.000000                        0.000000                          0.000000                          0.000000              13.000000                 0.300000           13.000000
Os188  Os       76 188 187.955836                        7.600000                        0.000000                          0.000000                          0.000000               7.300000                 0.000000            7.300000
Os189  Os       76 189 188.958145                       10.700000                        0.000000                          0.000000                          0.000000              14.400000                 0.500000           14.900000
Os190  Os       76 190 189.958445                       11.000000                        0.000000                          0.000000                          0.000000              15.200000                 0.000000           15.200000
Os192  Os       76 192 191.961479                       11.500000                        0.000000                          0.000000                          0.000000              16.600000                 0.000000           16.600000
Ir191  Ir       77 191 190.960591                        0.000000                        0.000000                          0.000000                          0.000000               0.000000                 0.000000            0.000000
Ir193  Ir       77 193 192.962924                        0.000000                        0.000000                          0.000000                          0.000000               0.000000                 0.000000            0.000000
Pt190  Pt       78 190 189.959930                        9.000000                        0.000000                          0.000000                          0.000000              10.000000                 0.000000           10.000000
Pt192  Pt       78 192 191.961035                        9.900000                        0.000000                          0.000000                          0.000000              12.300000                 0.000000           12.300000
Pt194  Pt       78 194 193.962664                       10.550000                        0.000000                          0.000000                          0.000000              14.000000                 0.000000           14.000000
Pt195  Pt       78 195 194.964774                        8.830000                        0.000000                         -1.000000                          0.000000               9.800000                 0.130000            9.900000
Pt196  Pt       78 196 195.964935                        9.890000                        0.000000                          0.000000                          0.000000              12.300000                 0.000000           12.300000
Pt198  Pt       78 198 197.967876                        7.800000                        0.000000                          0.000000                          0.000000               7.600000                 0.000000            7.600000
Hg196  Hg       80 196 195.965815                       30.300000                        0.000000                          0.000000                          0.000000             115.000000                 0.000000          115.000000
Hg198  Hg       80 198 197.966752                        0.000000                        0.000000                          0.000000                          0.000000               0.000000                 0.000000            0.000000
Hg199  Hg       80 199 198.968262                       16.900000                        0.000000                               nan                          0.000000              36.000000                30.000000           66.000000
Hg200  Hg       80 200 199.968309                        0.000000                        0.000000                          0.000000                          0.000000               0.000000                 0.000000            0.000000
Hg201  Hg       80 201 200.970285                        0.000000                        0.000000                          0.000000                          0.000000               0.000000                 0.000000            0.000000
Hg202  Hg       80 202 201.970626                        0.000000                        0.000000                          0.000000                          0.000000               0.000000                 0.000000            9.828000
Hg204  Hg       80 204 203.973476                        0.000000                        0.000000                          0.000000                          0.000000               0.000000                 0.000000            0.000000
Tl203  Tl       81 203 202.972329                        6.990000                        0.000000                          1.060000                          0.000000               6.140000                 0.140000            6.280000
Tl205  Tl       81 205 204.974412                        9.520000                        0.000000                         -0.242000                          0.000000              11.390000                 0.007000           11.400000
Pb204  Pb       82 204 203.973029                        9.900000                        0.000000                          0.000000                          0.000000              12.300000                 0.000000           12.300000
Pb206  Pb       82 206 205.974449                        9.220000                        0.000000                          0.000000                          0.000000              10.680000                 0.000000           10.680000
Pb207  Pb       82 207 206.975881                        9.280000                        0.000000                          0.140000                          0.000000              10.820000                 0.002000           10.820000
Pb208  Pb       82 208 207.976636                        9.500000                        0.000000                          0.000000                          0.000000              11.340000                 0.000000           11.340000
U233   U        92 233 233.039628                       10.100000                        0.000000                               nan                          0.000000              12.800000                 0.100000           12.900000
U234   U        92 234 234.040946                       12.400000                        0.000000                          0.000000                          0.000000              19.300000                 0.000000           19.300000
U235   U        92 235 235.043923                       10.470000                        0.000000                               nan                          0.000000              13.780000                 0.200000           14.000000
U238   U        92 238 238.050783                        8.402000                        0.000000                          0.000000                          0.000000               8.871000                 0.000000            8.871000
Pu238  Pu       94 238 238.049553                       14.100000                        0.000000                          0.000000                          0.000000              25.000000                 0.000000           25.000000
Pu239  Pu       94 239 239.052156                        7.700000                        0.000000                               nan                          0.000000               7.500000                 0.200000            7.700000
Pu240  Pu       94 240 240.053808                        3.500000                        0.000000                          0.000000                          0.000000               1.540000                 0.000000            1.540000
Pu242  Pu       94 242 242.058737                        8.100000                        0.000000                          0.000000                          0.000000               8.200000                 0.000000            8.200000
Cm244  Cm       96 244 244.062746                        9.500000                        0.000000                          0.000000                          0.000000              11.300000                 0.000000           11.300000
Cm246  Cm       96 246 246.067218                        9.300000                        0.000000                          0.000000                          0.000000              10.900000                 0.000000           10.900000
Cm248  Cm       96 248 248.072342                        7.700000                        0.000000                          0.000000                          0.000000               7.500000                 0.000000            7.500000
